Temperatura,Personas,Electrodomesticos,Consumo_kWh
30.564751196547224,3.0,,
21.679548658361306,4.0,17.0,61.437145071606004
26.41843080129571,,,58.98989893128388
24.07466814825314,4.0,10.0,
23.083857754910543,,15.0,
21.667278200689957,5.0,18.0,
22.315048216637162,3.0,13.0,51.28493409787655
12.214527156396226,1.0,17.0,41.76666058573201
21.651838084665766,1.0,17.0,
28.390297646106553,,7.0,42.29829065423828
30.448591176769956,5.0,12.0,62.41412797301518
14.769037317208483,2.0,16.0,45.22397317010243
11.548819030329394,4.0,20.0,54.81810559911784
16.219041871749855,5.0,,57.82354843266547
26.20122807831212,2.0,6.0,38.737555597706674
24.01274999338505,1.0,10.0,42.346583434820595
20.410552768625724,,15.0,56.52327121615659
17.29511277696008,4.0,6.0,40.9306851258091
5.446008827460389,3.0,7.0,27.41031117061858
17.66958530891892,2.0,5.0,28.630379743544026
25.840646663907517,3.0,6.0,42.26686541603402
30.470642652257485,2.0,,47.71811281770023
18.237287397755203,2.0,7.0,32.654441652874866
,1.0,14.0,40.26078468077984
32.43661569722898,1.0,10.0,49.73655341832791
25.104562282763933,2.0,13.0,44.56611624313898
20.890560500368178,5.0,14.0,60.609610284689495
11.930270611159603,3.0,10.0,37.877353033661606
31.601989281325437,1.0,19.0,60.725754713100315
25.919398596095377,2.0,20.0,62.77378228941495
24.970998590321702,4.0,5.0,
19.58803977013873,2.0,9.0,38.68356188220318
16.812049761075706,5.0,19.0,63.60782213084434
16.142212718446157,4.0,9.0,43.893109421769935
26.387664149221138,,18.0,71.83100761338908
25.034058038805053,1.0,10.0,126.7186069552241
22.090991781043574,2.0,13.0,48.52886002106847
21.83608467506856,2.0,20.0,60.38669359982508
18.654408000250044,5.0,7.0,39.8816041898971
27.33092779397032,5.0,7.0,
25.27916441858456,1.0,20.0,61.701425710154496
26.233986714782468,3.0,17.0,59.05198411744228
19.900974460971657,2.0,18.0,51.68052751038851
24.929995880259412,,13.0,42.178096395011224
26.79699749076238,1.0,15.0,54.19170941883233
21.60652024724841,5.0,18.0,64.8272476598045
18.673138049239814,5.0,12.0,
22.670382967689807,,16.0,48.84094400507172
21.51723945660812,4.0,9.0,48.77687128490018
22.6624904989842,5.0,18.0,69.06367215333073
21.464381367986732,4.0,8.0,42.89073433145958
30.25027348522321,2.0,12.0,50.11464483552209
27.188049483395165,3.0,10.0,50.98590453552681
19.553204016056384,3.0,13.0,48.48029942004032
18.842213607190313,4.0,,58.35161702949253
19.074171628885907,3.0,18.0,170.85151667756082
22.55243052982103,1.0,10.0,38.21537262478585
14.662614751112354,2.0,13.0,41.81244140353113
23.476744900536545,2.0,,40.031718045484496
32.550038020657084,5.0,20.0,
24.469428771665086,3.0,11.0,43.46935983437406
21.32586179478006,5.0,17.0,60.8863205158802
23.573545432055717,3.0,16.0,51.609769508465654
15.283511841003335,5.0,,57.34677134923205
,2.0,14.0,50.16655100626121
25.659999346681754,4.0,6.0,44.71921676985575
,4.0,15.0,61.61379177608193
21.33097363115404,2.0,8.0,38.54728656794877
22.222596547390545,2.0,18.0,54.45703390832085
24.33092138829703,4.0,6.0,48.01297233398201
15.403448155367203,5.0,17.0,
,1.0,10.0,34.69718688194824
18.470192581315107,1.0,6.0,28.783460937081927
23.5492588966674,4.0,6.0,44.314787376010955
24.610736296461774,2.0,9.0,38.617371674275994
,5.0,9.0,51.96520465786108
20.28979514954439,3.0,13.0,51.19270717177531
28.051412843396022,1.0,14.0,50.48701007098387
26.98282694812705,2.0,5.0,40.42152420734269
28.21475243519255,5.0,9.0,56.35950392721453
32.328157426383235,4.0,16.0,
20.212438590589052,1.0,16.0,49.003086168516305
30.121351810728434,1.0,11.0,
22.203075906215037,2.0,6.0,37.88856405391166
23.614470886505288,,14.0,56.58154100355625
11.918931253635222,2.0,14.0,44.10696920025201
27.37583381738459,2.0,16.0,56.00163346399613
26.3793592821455,4.0,,49.27407152213529
24.488736962947545,4.0,20.0,68.8781402784811
23.109808117084516,3.0,9.0,43.80240358120727
19.002533084884995,1.0,6.0,23.334718494302138
9.718027765897059,3.0,18.0,47.20725862023129
24.018419642561167,1.0,,36.181440981364716
30.48435195178536,1.0,19.0,62.8245251686486
21.028687164056358,2.0,8.0,34.139595405244634
22.061774299464673,,7.0,35.095432917163954
19.450310327990145,1.0,7.0,29.79634904718938
28.913081021412825,4.0,14.0,56.994515548074595
25.682325632930503,4.0,5.0,48.314388421226894
13.23755971609467,3.0,16.0,48.66456671606168
,3.0,20.0,62.52083219236205
21.36937508867003,1.0,19.0,49.239642879338874
23.11963670410988,1.0,,37.51689032610391
17.00305469941903,1.0,17.0,42.78985381146693
18.00709218049322,2.0,20.0,53.899685001185844
21.118961945344058,1.0,15.0,
26.65965610577632,5.0,13.0,
22.099389425367235,5.0,7.0,48.21990654478559
28.79890692292237,5.0,16.0,65.19778149300454
20.44296306467113,5.0,13.0,55.67792254085112
23.95821585320037,5.0,9.0,55.714790967151856
19.740417015699776,5.0,12.0,56.164024911513586
28.33019163022876,5.0,9.0,51.78161569443959
13.394186557405458,1.0,6.0,27.748742798402496
23.909938334617824,2.0,9.0,44.80212902793065
25.876926446531623,5.0,6.0,45.14129826200343
20.975064876784344,5.0,7.0,46.09356650748278
21.978876828722676,1.0,13.0,46.590328032425205
28.7860294839487,3.0,13.0,60.514084397664995
24.69510712168105,3.0,20.0,57.93915650315172
30.015574355691662,2.0,19.0,65.16291110652944
26.092023283594088,,9.0,63.40065933246249
19.773866498175597,5.0,17.0,62.92281327321071
33.78054243988825,5.0,6.0,50.78221530935356
19.275526627435674,5.0,15.0,54.955728748408966
21.147506359040104,5.0,11.0,51.76886190979392
19.368086895536365,1.0,16.0,45.95416591951243
22.655022833768044,5.0,10.0,52.68686954175386
25.40213869920664,5.0,19.0,68.54456592410293
28.283523418425233,1.0,8.0,44.47415035085922
14.006988273212766,4.0,12.0,45.78513514886098
,2.0,8.0,34.615535920865184
23.01196821501354,4.0,16.0,60.04729654657009
17.950186234003706,1.0,13.0,37.58196257248327
23.673839149162387,4.0,15.0,50.352030374486034
19.654209085034395,2.0,10.0,39.9929626588117
21.913644039105804,3.0,7.0,37.14095566083905
19.632132459956367,3.0,16.0,58.06064156448989
24.220393382425208,5.0,17.0,66.6698262894612
25.777828903025117,5.0,16.0,68.90993659697324
36.31524500178139,4.0,,54.80027203002685
16.92726342592635,1.0,19.0,50.97046504909508
17.555374031802966,1.0,6.0,26.573674311608173
19.0933765691015,2.0,15.0,48.61498320400571
,4.0,6.0,42.11321374081691
18.025294835140247,3.0,,57.74853404860486
23.09579364315964,2.0,5.0,37.71789335202924
21.764202462586777,4.0,12.0,54.24209940362276
21.802192538948113,4.0,9.0,46.69579876164777
10.893895953899154,1.0,6.0,20.807352414473826
19.256896703968145,4.0,11.0,56.2489918802346
23.67952196290916,5.0,8.0,49.637700953538
26.38324852608113,3.0,18.0,66.10794231044693
25.046525462711383,,7.0,51.687681002176205
22.187300446731197,2.0,7.0,41.286222926540866
12.853607461953477,5.0,13.0,48.44537250735408
16.420011151348312,4.0,20.0,
21.17302221881522,3.0,11.0,50.902445748977
23.60930461310548,5.0,20.0,69.19504523594587
23.57522675259449,1.0,19.0,60.36047775810553
22.182705596610674,4.0,13.0,52.143056971226926
19.296710952059893,4.0,16.0,54.059243024175785
24.04313105964932,5.0,16.0,64.54741491823391
22.535392750264073,1.0,19.0,54.09078059902183
23.400076139753388,1.0,11.0,40.16505768812574
22.8335302592736,2.0,20.0,55.472985166325095
22.560893961837102,3.0,,59.21288933826462
26.09901628753269,4.0,16.0,60.98550241825739
24.771105064896123,2.0,,54.30837378088792
23.40056401146944,3.0,7.0,41.51569290379411
,1.0,15.0,45.79579418288069
20.139585117814025,3.0,7.0,38.594227963658376
19.63721483954577,4.0,13.0,53.525800118290896
23.667571175634386,1.0,5.0,40.20307655471359
15.999424116737881,5.0,16.0,60.72775486714656
31.423158426129906,1.0,,59.83740338104801
17.252153728390944,5.0,17.0,59.848362061522415
20.474301778162328,2.0,6.0,32.7459715726138
13.954685670049495,3.0,19.0,54.69601053841002
12.569877318254013,5.0,13.0,48.51042660961558
22.32321749093665,3.0,6.0,42.48048355517829
24.05528275850928,4.0,16.0,58.70854859329627
30.800657912560588,2.0,11.0,51.69911856758641
29.353516643659297,3.0,20.0,68.53974419100568
19.052621953405687,5.0,15.0,
19.856755630684795,1.0,11.0,38.412165555763885
16.143253263735897,4.0,9.0,41.23194821581538
,1.0,20.0,55.785751971284014
24.271793792421626,1.0,12.0,51.07506371285208
21.350621979849063,1.0,20.0,54.01132959639697
,4.0,15.0,59.09842699832913
18.229238555165725,5.0,14.0,58.731531122655525
25.594132102091386,1.0,15.0,
27.089141922927404,5.0,14.0,61.90980858580092
24.35130277969764,2.0,8.0,40.38700382124046
21.89151342986557,1.0,12.0,40.46961901902988
20.82195297606973,4.0,11.0,49.82387703851479
24.956361929673058,1.0,15.0,51.102352836461215
21.88356760391049,,8.0,47.26102577941622
21.469449653525462,1.0,5.0,32.15041747715091
17.127566583341267,,20.0,49.94663230391445
16.21143507362817,3.0,11.0,45.6888355683116
22.24388345724367,3.0,13.0,49.726867566130025
17.368696238563928,5.0,7.0,42.09665389079728
20.235455696809215,5.0,20.0,65.28509194304351
19.803344962586444,3.0,18.0,54.132662059775356
,3.0,11.0,
21.549188174171622,1.0,14.0,47.54703825967136
29.25853635054866,2.0,18.0,66.60362231062294
,4.0,14.0,53.860645057146144
26.138119544064967,5.0,15.0,58.145404941824964
32.28619254856473,4.0,9.0,60.720282038904166
30.585869799916843,4.0,13.0,
23.635575779344787,3.0,7.0,38.16374442375188
29.997239578462377,2.0,5.0,31.54443608479015
24.364144159489435,,14.0,50.649355951053245
22.477150290230725,,9.0,43.87325951811847
23.351592438417956,1.0,12.0,47.42879966240432
30.536656122281443,4.0,11.0,58.777694325731744
28.302533079364807,4.0,14.0,65.40261070226302
18.39847929096144,5.0,9.0,45.08357663670364
31.659745106864776,4.0,10.0,58.36607398168679
27.02397850285309,5.0,14.0,65.63166926252663
22.786341224725586,4.0,20.0,67.27194038672414
36.64596939529579,5.0,20.0,79.83709080312244
22.67168209005506,2.0,6.0,31.218382890514647
18.824251743632995,5.0,6.0,48.68922848087147
19.45567822628265,4.0,10.0,49.585436594544696
21.77725112189607,5.0,20.0,67.0940327993293
30.513211255249495,2.0,9.0,45.10497758165392
16.126544396079616,4.0,8.0,43.132332712866656
,1.0,18.0,
19.75848755100428,4.0,13.0,52.78188086778655
25.41377866881436,4.0,11.0,52.59097910220498
16.131302009039544,2.0,19.0,44.87466791950543
27.746353953147164,3.0,,58.23319824361702
17.710453861353063,2.0,7.0,31.564884172177443
25.22283205503616,1.0,15.0,48.72894980117787
15.413998691143902,,9.0,29.237818178240104
25.051649194005694,3.0,20.0,66.6404394505641
25.102412279834446,4.0,5.0,43.26510546728677
20.94350765316782,3.0,8.0,37.63157014312334
,4.0,5.0,46.49021670933392
29.14657156786647,1.0,17.0,54.89689107569299
23.128646878860444,,17.0,59.66355269920742
30.570377424211166,4.0,20.0,73.76563447288123
,4.0,13.0,58.12586073116109
28.58796005174386,3.0,13.0,56.23232660626153
19.026941822465133,3.0,11.0,46.28206868622543
14.356140942250446,1.0,10.0,34.82637669048558
18.86626150024383,5.0,11.0,48.20913144031479
20.238552258101617,3.0,17.0,56.26115434708651
26.71659241854359,1.0,17.0,51.37680980850191
34.7529580732102,1.0,,66.226489488653
25.91197693258599,4.0,7.0,47.00881429591854
24.681802495021078,1.0,12.0,45.71406099196718
19.638028089793515,2.0,8.0,
18.28603872651919,1.0,19.0,49.28512734820721
20.59382879638916,1.0,18.0,49.86082073360942
17.859665191147073,3.0,10.0,136.22485115226183
24.99803954770073,2.0,13.0,152.97361357854282
20.73560931634695,5.0,10.0,50.5261217596467
19.0921562046454,2.0,5.0,31.30442925375848
23.282464722503164,1.0,17.0,51.17219333243271
24.770954847548197,4.0,12.0,52.505399065550144
23.03382641981652,4.0,11.0,49.72208128771492
,1.0,9.0,31.593518384559136
27.69752509670958,3.0,18.0,63.64496484690981
30.114810777264207,4.0,9.0,53.052534796375056
14.914163800417233,2.0,,
16.6846621976586,4.0,14.0,53.34477818867774
26.507972227409322,2.0,9.0,46.026409884948706
12.254380406436908,2.0,15.0,38.62360259773016
26.78558485299798,2.0,14.0,56.5234097749011
16.871091677690274,4.0,17.0,59.155181893080155
26.761677844535356,1.0,5.0,33.808998114310256
25.69024935541334,2.0,14.0,49.48073399878528
21.87886125888851,4.0,5.0,40.61902748846222
22.015110115364614,4.0,18.0,58.38231376044122
19.19045526579072,2.0,11.0,41.5458925416404
29.169817139738406,5.0,6.0,49.125278671012246
26.290734588958426,1.0,9.0,43.076514369106995
21.594397573806837,3.0,9.0,46.89472244090277
20.109000094594126,,20.0,
28.30992761275568,3.0,14.0,58.07754059681378
24.77951506877033,4.0,8.0,49.80674035207629
23.637746071168635,5.0,19.0,68.88712005093403
23.792294208109702,3.0,15.0,55.10159689960777
17.66463942040277,2.0,9.0,
32.15515218985192,2.0,16.0,64.22178204714908
29.32716131585432,1.0,17.0,53.46045277205583
24.533371573397638,2.0,20.0,
24.048730004180268,5.0,18.0,
24.497808396198632,3.0,10.0,46.46990593511185
14.860694881717833,4.0,8.0,41.6095955761694
15.215909096805593,2.0,6.0,28.71018577877518
17.19611730020201,5.0,12.0,55.60937698086684
23.589555261215693,2.0,20.0,56.95060785092855
21.807036484832924,4.0,7.0,
23.327299800395036,4.0,11.0,51.18314576443859
26.145935572811165,2.0,11.0,43.81667839738749
19.223656785791388,4.0,18.0,51.99415031608288
15.281917986490093,3.0,11.0,39.50639985794883
27.025374013026628,3.0,19.0,64.81671089786344
15.706112011383844,2.0,5.0,26.914097465102316
15.37891054870079,2.0,6.0,25.924019853427033
28.578734143502047,1.0,7.0,40.812846218809966
20.53064075680395,5.0,9.0,40.12083153323617
,1.0,17.0,
18.65347937754222,2.0,18.0,57.15392589475632
24.923665948901586,,9.0,55.87711901336175
,2.0,10.0,
22.936226094602347,2.0,8.0,40.13826061971192
19.38351901870042,5.0,6.0,40.71770677689227
24.597802716055106,3.0,,66.34987706070935
24.630042100097036,3.0,8.0,40.889979829788814
12.890604174798431,3.0,18.0,56.37090349271064
20.720528714100343,,9.0,48.50984639059294
22.81747977963723,2.0,20.0,61.17604450900638
15.587452290929967,2.0,15.0,
22.766426599911807,3.0,18.0,54.827478204420316
25.31168053474118,1.0,7.0,37.60401524558212
21.367094817864114,5.0,5.0,42.06692238191876
16.317456855303327,5.0,9.0,50.68842983983938
17.922681812527752,2.0,6.0,32.180333493021394
26.78021585446703,4.0,13.0,56.378113478089666
20.352829135857196,2.0,11.0,50.99567125030265
16.51741487218558,2.0,14.0,47.147913035602635
25.397263929375864,1.0,19.0,58.328976498182
27.444126238760028,1.0,17.0,58.232613446875796
22.050058307925493,5.0,12.0,54.724405462131834
17.60797365451743,5.0,17.0,63.42040706462086
20.357954628296735,5.0,10.0,51.27937981570692
22.857549354562973,2.0,19.0,56.77606732194998
20.357624159925862,5.0,12.0,48.014254789771584
,1.0,20.0,53.73883132130613
14.46592940552167,1.0,20.0,46.809975408489755
22.549299076252396,5.0,9.0,49.06231467710497
27.756128688633538,5.0,12.0,61.27800962576223
26.180873551967203,1.0,6.0,37.200876160640895
28.852509466210755,3.0,20.0,67.38549736581375
26.113979181375495,1.0,7.0,34.31256571428916
17.977341947880035,1.0,16.0,47.63892853086697
20.419566610633463,2.0,6.0,27.15810092875319
27.137783433469384,4.0,15.0,58.78918622633193
18.473421844159777,,8.0,32.939167977313836
22.653577949804195,2.0,9.0,36.01168629745863
14.876096017018874,4.0,20.0,
6.444395052031297,,,41.57266520593367
20.82769969007452,5.0,13.0,57.46882424629736
14.84974829498791,4.0,20.0,56.64955165630916
32.006003414414565,1.0,14.0,
24.755026434509286,4.0,17.0,67.66548350755181
27.21586557139921,1.0,13.0,50.490447850903266
17.955240801466065,2.0,8.0,35.60222938932894
20.530063260162272,3.0,13.0,49.571805652042485
17.39437152005325,1.0,13.0,41.57232905241569
22.054908398054344,2.0,18.0,54.89307973034747
19.794012875766818,3.0,8.0,38.8484419444416
19.583980628031316,1.0,7.0,30.093065209166678
28.444075965207027,1.0,19.0,58.96032405807448
22.470181059964673,2.0,17.0,53.66483730647327
28.843426296963113,2.0,12.0,56.946243509042255
27.44085869465267,5.0,17.0,70.37985911176247
24.99522084472352,3.0,8.0,39.407127400195236
30.48012559646304,5.0,17.0,68.55888064174114
25.238850479545643,2.0,9.0,39.752966286524796
,1.0,18.0,52.81266262675616
22.468946900378768,4.0,19.0,67.22027584416362
21.060802515370824,4.0,14.0,
24.580864671749016,1.0,6.0,36.59853257655294
22.44651981286703,1.0,18.0,48.88885503947381
18.026947087215984,5.0,20.0,69.33664901051712
,1.0,17.0,42.54938526863676
19.25477478565827,3.0,16.0,53.09747695815128
21.643195025507364,1.0,9.0,40.82910033888592
21.550381253555436,4.0,6.0,38.604220684904924
14.848376177494341,3.0,14.0,
19.500482856992186,3.0,15.0,59.52106016174963
21.00070786617888,,7.0,46.1558770282322
18.94489130760625,2.0,8.0,32.922652188826
20.38631342537858,3.0,17.0,56.70656994045136
19.81624042176085,2.0,12.0,40.23774441825582
17.15452815875909,2.0,18.0,49.433320720129124
12.209004673057436,1.0,6.0,21.793309620232055
20.464354921684965,5.0,10.0,50.1082334419293
18.656447663542146,4.0,7.0,37.95958841184853
19.005757446102,2.0,,56.65123903009879
20.74059283194465,1.0,12.0,41.15469258105988
23.859302150360932,2.0,6.0,34.21031107007786
27.11171441316209,3.0,9.0,46.66219553926012
24.147773700454753,4.0,,49.83483761033884
18.700227824090835,5.0,9.0,44.70523658178802
21.638059624278338,2.0,5.0,23.088978604723305
17.058621680424277,3.0,13.0,48.64045488877619
24.552180945378026,2.0,7.0,42.106833163212535
24.212498090597343,1.0,9.0,
20.807766810740517,3.0,11.0,45.15433722169117
16.430346121211137,1.0,6.0,27.735990376618016
19.49575559973806,2.0,13.0,45.50681402185648
24.431291744653954,,13.0,52.92571668401577
18.22654339711542,5.0,18.0,62.966355839705294
23.355107119370167,5.0,15.0,62.816082931148486
19.230539025945056,4.0,8.0,46.507382293725314
25.260928490868352,2.0,17.0,59.1574665961664
15.519204289121467,5.0,19.0,62.658274376686784
28.368296879472542,2.0,16.0,58.43724266252453
22.134718720240333,1.0,6.0,28.369277030126284
,3.0,13.0,53.67821632612188
32.981850425679994,4.0,10.0,60.11255123677586
25.94093502906182,5.0,17.0,60.01669049963475
12.094130336074969,,13.0,42.225804529230885
19.63551008635902,4.0,14.0,52.957110174956064
21.92566446853743,3.0,6.0,38.215636844847296
